fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,total_acidity,sugar_acidity_ratio,sulfur_ratio,alcohol_sugar_interaction,quality_class
7.4,0.29,0.38,0.9932517730102833,0.06015392281974709,2.302585092994046,3.4339872044851463,0.9968,3.41,0.4252677354043441,2.3513752571634776,6,7.69,0.20679441331268028,0.3,2.8419981736119486,1
7.9,0.53,0.24,1.0986122886681098,0.06952606264861023,2.772588722239781,4.663439094112067,0.996,3.27,0.43178241642553783,2.341805806147327,6,8.43,0.2256719976675684,0.14285714285714285,2.9856819377004897,1
9.0,0.46,0.31,1.33500106673234,0.08892620919440151,2.995732273553991,4.59511985013459,0.99815,3.32,0.48858001481867097,2.3513752571634776,6,9.46,0.2708749541353997,0.19387755102040816,3.317815772723104,1
8.6,0.47,0.3,1.3862943611198906,0.07325046173959267,3.4339872044851463,4.832305758571839,0.9976,3.3,0.4252677354043441,2.341805806147327,5,9.07,0.29924289485285693,0.2222222222222222,3.3741687092742363,1
7.4,0.36,0.29,1.2809338454620642,0.08342160813907239,3.295836866004329,4.290459441148391,0.99645,3.39,0.5187937934151676,2.4849066497880004,5,7.760000000000001,0.3011050927839216,0.3611111111111111,3.3877743613300146,1
7.1,0.35,0.29,1.252762968495368,0.0916671885258238,3.044522437723423,3.9889840465642745,0.9962,3.42,0.5007752879124893,2.4849066497880004,6,7.449999999999999,0.30166831442652087,0.37735849056603776,3.349904087274605,1
9.6,0.56,0.23,1.4816045409242156,0.09712671073072274,3.6375861597263857,4.532599493153256,0.9996,3.3,0.5007752879124893,2.4069451083182885,5,10.16,0.3031862589877462,0.40217391304347827,3.56501546689155,1
9.6,0.77,0.12,1.3609765531356006,0.0788111804242897,3.4339872044851463,4.31748811353631,0.99865,3.3,0.49469624183610705,2.4336133554004498,6,10.37,0.26396554583446485,0.40540540540540543,3.4391352210025476,1
9.8,0.66,0.39,1.4350845252893227,0.07973496801885356,3.091042453358316,4.0943445622221,0.9989,3.37,0.5364933705145685,2.5257286443082556,7,10.46,0.2825669717850105,0.3559322033898305,3.632309102625542,2
9.3,0.61,0.26,1.4816045409242156,0.08617769624105233,3.258096538021482,4.477336814478207,0.99975,3.24,0.4824261492442927,2.3702437414678603,5,9.91,0.3115875933053353,0.28735632183908044,3.525772116243786,1
7.8,0.62,0.05,1.1939224684724346,0.0760346862759976,1.9459101490553132,2.9444389791664403,0.99735,3.29,0.48858001481867097,2.33214389523559,5,8.42,0.2584116901516677,0.3333333333333333,3.1086144306106633,1
10.3,0.59,0.42,1.33500106673234,0.08617769624105233,3.58351893845611,4.30406509320417,0.999,3.28,0.5306282510621704,2.3513752571634776,6,10.89,0.24046833497151576,0.4794520547945205,3.317815772723104,1
10.0,0.49,0.2,2.2300144001592104,0.06859279146561172,2.6390573296152584,3.9318256327243257,1.00115,3.16,0.5247285289349821,2.322387720290225,6,10.49,0.39604873584807543,0.26,3.7400477406883357,1
11.6,0.53,0.66,1.536867219599265,0.11422114409002286,1.9459101490553132,2.70805020110221,0.9978,3.05,0.5538851132264376,2.5257286443082556,7,12.129999999999999,0.27357440494110163,0.42857142857142855,3.7400477406883357,2
10.3,0.44,0.5,1.7047480922384253,0.10165365372649983,1.791759469228055,2.6390573296152584,0.998,3.28,0.6043159668533296,2.5257286443082556,5,10.74,0.3624832855344793,0.38461538461538464,3.7400477406883357,1
12.349999999999998,0.27,0.62,1.2809338454620642,0.0788111804242897,1.9459101490553132,3.091042453358316,1.0002,3.16,0.5128236264286637,2.3702437414678603,6,12.841250000000002,0.17733401528291556,0.2857142857142857,3.2665224783355535,1
10.7,0.46,0.39,1.0986122886681098,0.05921185963184608,2.0794415416798357,2.772588722239781,0.9981,3.18,0.4824261492442927,2.3513752571634776,5,11.16,0.1713582519966851,0.4666666666666667,2.995732273553991,1
10.2,0.36,0.64,1.3609765531356006,0.11511280710050457,2.3978952727983707,3.7376696182833684,0.998,3.23,0.5068176023684519,2.6026896854443837,6,10.559999999999999,0.25022450991688044,0.24390243902439024,3.6176519448255684,1
8.0,0.58,0.28,1.4350845252893227,0.0639133257436528,3.091042453358316,4.74493212836325,0.9973,3.22,0.43178241642553783,2.341805806147327,6,8.58,0.33647223662121295,0.18421052631578946,3.436564525499447,1
8.4,0.56,0.08,1.1314021114911006,0.09984533496971613,2.833213344056216,3.8066624897703196,0.9958,3.13,0.41871033485818504,2.4849066497880004,5,8.96,0.22314355131420976,0.36363636363636365,3.1822118404966093,1
7.9,0.65,0.01,1.252762968495368,0.07510747248680541,2.8903717578961645,3.6635616461296463,0.9963,3.34,0.5538851132264376,2.5416019934645457,7,8.55,0.27494304667435115,0.4473684210526316,3.4094961844768505,2
11.9,0.695,0.53,1.4816045409242156,0.12044615307586716,2.0794415416798357,3.091042453358316,0.9992,3.17,0.6097655716208943,2.580216829592325,7,12.595,0.25131442828090605,0.3333333333333333,3.7400477406883357,2
8.9,0.43,0.45,1.0647107369924282,0.050693114315518116,1.9459101490553132,2.833213344056216,0.9948,3.35,0.5306282510621704,2.6026896854443837,6,9.33,0.19349485739207986,0.375,3.2088254890146994,1
7.8,0.43,0.32,1.33500106673234,0.07696104113612832,3.4011973816621555,4.07753744390572,0.9974,3.31,0.49469624183610705,2.424802725718295,5,8.23,0.3067302674224754,0.5,3.3958497753355603,1
12.349999999999998,0.49,0.58,1.3862943611198906,0.09803374027136541,3.367295829986474,4.605170185988092,1.0008,3.16,0.6931471805599453,2.5257286443082556,6,12.841250000000002,0.2166710368085923,0.2828282828282828,3.56953269648137,1
12.349999999999998,0.28,0.54,1.1939224684724346,0.0788111804242897,2.5649493574615367,3.4011973816621555,0.9997,3.11,0.8241754429663494,2.379546134130174,7,12.78,0.16889853646181394,0.41379310344827586,3.1587011018321305,2
12.2,0.34,0.5,1.2237754316221157,0.0639133257436528,2.3978952727983707,3.091042453358316,1.0,3.12,0.7793248768009976,2.322387720290225,6,12.54,0.17958557697507987,0.47619047619047616,3.138966441639899,1
10.6,0.42,0.48,1.308332819650179,0.06297479916138844,1.791759469228055,2.9444389791664403,0.9972,3.21,0.6259384308664953,2.509599262378372,6,11.02,0.22691003410968663,0.2777777777777778,3.4503049557691834,1
10.9,0.39,0.47,1.0296194171811583,0.11154137473290741,1.9459101490553132,2.70805020110221,0.9982,3.3,0.5596157879354227,2.379546134130174,6,11.290000000000001,0.15283920422944758,0.42857142857142855,2.925309809257445,1
11.9,0.57,0.5,1.2809338454620642,0.0788111804242897,1.9459101490553132,3.4965075614664802,1.0006,3.12,0.5766133643039938,2.4595888418037104,6,12.47,0.19761024930904503,0.1875,3.361069590571376,1
7.0,0.685,0.0,1.0647107369924282,0.06485097231961631,3.713572066704308,4.1588830833596715,0.9979,3.6,0.5933268452777344,2.388762789235098,5,7.6850000000000005,0.24014112768278084,0.6349206349206349,2.9861868607104594,1
6.6,0.815,0.02,1.308332819650179,0.06952606264861023,2.8903717578961645,3.5553480614894135,0.9955,3.58,0.636576829071551,2.5877640352277083,7,7.414999999999999,0.3429447511268304,0.5,3.5325179989895132,2
12.349999999999998,0.49,0.67,1.3862943611198906,0.08892620919440151,1.9459101490553132,2.772588722239781,0.9986,3.02,0.6575200029167942,2.5649493574615367,6,12.841250000000002,0.19671029424605424,0.4,3.6109179126442243,1
9.6,0.56,0.31,1.33500106673234,0.08525984395082342,2.772588722239781,3.8501476017100584,0.9979,3.11,0.6523251860396903,2.3978952727983707,6,10.16,0.25593337413720063,0.32608695652173914,3.367295829986474,1
9.1,0.785,0.0,1.2809338454620642,0.08892620919440151,2.4849066497880004,3.367295829986474,0.9994,3.36,0.6205764877251099,2.341805806147327,6,9.885,0.2513144282809061,0.39285714285714285,3.2363227384719213,1
10.7,0.67,0.22,1.308332819650179,0.10165365372649983,2.8903717578961645,3.5553480614894135,1.0004,3.28,0.6830968447064438,2.388762789235098,6,11.37,0.2250109654890052,0.5,3.322514859627687,1
9.1,0.795,0.0,1.2809338454620642,0.0916671885258238,2.4849066497880004,3.295836866004329,0.9994,3.35,0.6043159668533296,2.341805806147327,6,9.895,0.2513144282809061,0.4230769230769231,3.2363227384719213,1
7.7,0.665,0.0,1.2237754316221157,0.08617769624105233,2.1972245773362196,2.995732273553991,0.9974,3.27,0.5481214085096876,2.33214389523559,5,8.365,0.2713150949875756,0.42105263157894735,3.1493113614822916,1
12.349999999999998,0.53,0.79,1.7578579175523736,0.11332868530700317,3.1780538303479458,4.356708826689592,1.00115,3.18,0.5709795465857378,2.6390573296152584,5,12.841250000000002,0.3042113744029915,0.2987012987012987,3.7400477406883357,1
6.1,0.21,0.4,0.8754687373538999,0.0639133257436528,3.7256934272366524,4.832305758571839,0.99227,3.25,0.4637340162321401,2.5572273113676265,6,6.31,0.20661424936299919,0.24545454545454545,2.8713021951758138,1
6.7,0.75,0.01,1.2237754316221157,0.07510747248680541,2.8903717578961645,3.4965075614664802,0.9955,3.55,0.4762341789963716,2.624668592163159,6,7.45,0.30616688712588397,0.53125,3.456947396766647,1
11.5,0.41,0.52,1.3862943611198906,0.07696104113612832,3.4011973816621555,4.02535169073515,1.0001,3.26,0.6312717768418579,2.4849066497880004,5,11.91,0.23180161405732433,0.5272727272727272,3.5263605246161616,1
10.5,0.42,0.66,1.3737155789130306,0.10975086395911911,2.5649493574615367,3.4011973816621555,0.997,3.24,0.5596157879354227,2.5416019934645457,7,10.92,0.24760384888437043,0.41379310344827586,3.5699551424497735,2
11.9,0.43,0.66,1.410986973710262,0.10345870836822998,2.3978952727983707,3.1780538303479458,1.0,3.15,0.6151856390902335,2.4336133554004498,7,12.33,0.23151180098472637,0.43478260869565216,3.5037539699872475,2
12.349999999999998,0.38,0.66,1.2809338454620642,0.08434114843375087,2.3978952727983707,3.7376696182833684,1.001,3.17,0.5187937934151676,2.379546134130174,6,12.841250000000002,0.1875986138947984,0.24390243902439024,3.2763897310688077,1
8.2,0.7,0.23,1.0986122886681098,0.09440067542148431,2.70805020110221,4.406719247264253,0.9973,3.19,0.5306282510621704,2.341805806147327,5,8.899999999999999,0.218253566020018,0.1728395061728395,2.9856819377004897,1
8.6,0.45,0.31,1.2809338454620642,0.08250122151174369,3.091042453358316,3.9318256327243257,0.9982,3.37,0.6471032420585385,2.388762789235098,6,9.049999999999999,0.2641515750415868,0.42,3.2861605716737974,1
11.9,0.58,0.66,1.252762968495368,0.06952606264861023,1.9459101490553132,3.6375861597263857,0.9992,3.05,0.44468582126144574,2.3978952727983707,5,12.48,0.19068980646447123,0.16216216216216217,3.258096538021482,1
12.349999999999998,0.46,0.63,1.0986122886681098,0.06859279146561172,1.9459101490553132,2.772588722239781,0.9988,2.99,0.6259384308664953,2.4159137783010487,5,12.841250000000002,0.14842000511827327,0.4,3.0633909220278057,1
12.349999999999998,0.615,0.66,1.916922612182061,0.07973496801885356,2.0794415416798357,3.7612001156935624,1.00115,3.07,0.5481214085096876,2.3978952727983707,7,12.841250000000002,0.37371640979358406,0.16666666666666666,3.7400477406883357,2
10.0,0.42,0.5,1.4816045409242156,0.10165365372649983,2.0794415416798357,3.091042453358316,0.9979,3.26,0.6575200029167942,2.5494451709255714,6,10.42,0.29266961396282,0.3333333333333333,3.71649462114691,1
10.4,0.575,0.61,1.2809338454620642,0.07325046173959267,2.4849066497880004,3.2188758248682006,1.0,3.16,0.5247285289349821,2.302585092994046,5,10.975,0.22314355131420976,0.4583333333333333,3.1945831322991562,1
10.3,0.34,0.52,1.33500106673234,0.14755756435761466,2.772588722239781,4.330733340286331,0.9998,3.18,0.49469624183610705,2.341805806147327,5,10.64,0.24046833497151576,0.2,3.307619034702589,1
9.4,0.27,0.53,1.2237754316221157,0.07138999608667294,1.9459101490553132,2.9444389791664403,0.9962,3.2,0.7561219797213337,2.5649493574615367,7,9.67,0.22738984219566086,0.3333333333333333,3.3945083935113587,2
6.9,0.765,0.02,1.1939224684724346,0.061095099359810875,3.58351893845611,4.1588830833596715,0.9975,3.57,0.5766133643039938,2.388762789235098,5,7.665,0.2876820724517809,0.5555555555555556,3.1684242813721024,1
7.9,0.24,0.4,0.9555114450274363,0.05448818528406963,2.4849066497880004,3.258096538021482,0.9967,3.32,0.6259384308664953,2.272125885509337,6,8.14,0.18442903913351935,0.44,2.702702594775615,1
9.1,0.28,0.48,1.0296194171811583,0.06485097231961631,3.295836866004329,3.8501476017100584,0.9967,3.32,0.712949807856125,2.451005098112319,6,9.379999999999999,0.18048837571229367,0.5652173913043478,2.9997242948235283,1
7.4,0.55,0.22,1.1631508098056809,0.10074990310014305,2.5649493574615367,4.290459441148391,0.9959,3.05,0.48858001481867097,2.322387720290225,5,7.95,0.2602830982636665,0.16666666666666666,3.055886196373738,1
12.349999999999998,0.41,0.63,1.5686159179138452,0.08525984395082342,1.9459101490553132,3.871201010907891,1.00115,3.01,0.5933268452777344,2.468099531471619,6,12.841250000000002,0.24014112768278084,0.1276595744680851,3.7386215460087504,1
11.5,0.54,0.71,1.6863989535702288,0.11689375147149933,1.9459101490553132,2.772588722239781,0.9984,3.01,0.6043159668533296,2.5494451709255714,7,12.04,0.32397207385698146,0.4,3.7400477406883357,2
11.5,0.45,0.5,1.3862943611198906,0.07510747248680541,2.995732273553991,3.871201010907891,1.0003,3.26,0.7466879474879752,2.4849066497880004,6,11.95,0.23180161405732433,0.40425531914893614,3.5263605246161616,1
11.4,0.625,0.66,1.9740810260220096,0.08434114843375087,1.9459101490553132,3.2188758248682006,0.9988,3.11,0.688134638736401,2.6602595372658615,6,12.025,0.39604873584807543,0.25,3.7400477406883357,1
8.3,0.42,0.38,1.252762968495368,0.08984070399978947,3.2188758248682006,4.110873864173311,0.9979,3.31,0.5306282510621704,2.468099531471619,6,8.72,0.26329061932762177,0.4,3.332204510175204,1
8.3,0.26,0.42,1.0986122886681098,0.07696104113612832,2.4849066497880004,3.332204510175204,0.9974,3.21,0.5877866649021191,2.341805806147327,6,8.56,0.21588838043303782,0.4074074074074074,2.9856819377004897,1
12.349999999999998,0.415,0.68,1.3609765531356006,0.08157998699242287,2.8903717578961645,3.784189633918261,1.00115,3.06,0.5877866649021191,2.3978952727983707,6,12.841250000000002,0.1920068625284183,0.3953488372093023,3.4011973816621555,1
7.7,0.51,0.28,1.1314021114911006,0.08342160813907239,3.1780538303479458,4.007333185232471,0.998,3.42,0.5538851132264376,2.322387720290225,5,8.21,0.24116205681688804,0.42592592592592593,3.011605622710281,1
7.4,0.63,0.07,1.2237754316221157,0.08617769624105233,2.4849066497880004,3.6375861597263857,0.9979,3.43,0.5653138090500605,2.3702437414678603,6,8.030000000000001,0.2809023854664021,0.2972972972972973,3.1896529661912973,1
7.8,0.54,0.26,1.0986122886681098,0.08434114843375087,3.1780538303479458,3.8918202981106265,0.9981,3.41,0.5538851132264376,2.322387720290225,6,8.34,0.22825865198098022,0.4791666666666667,2.9652730660692823,1
8.3,0.66,0.15,1.0647107369924282,0.0760346862759976,2.8903717578961645,3.7612001156935624,0.9972,3.31,0.43178241642553783,2.3608540011180215,6,8.96,0.20613220548767314,0.40476190476190477,2.9569914452375605,1
7.8,0.46,0.26,1.0647107369924282,0.08434114843375087,3.1780538303479458,3.9889840465642745,0.9981,3.43,0.5538851132264376,2.322387720290225,6,8.26,0.21800215181379107,0.4339622641509434,2.916689066213538,1
9.6,0.38,0.31,1.252762968495368,0.0916671885258238,2.833213344056216,3.912023005428146,0.9982,3.19,0.5306282510621704,2.3978952727983707,7,9.98,0.23144235412890488,0.32653061224489793,3.258096538021482,2
5.6,0.85,0.05,0.8754687373538999,0.04401688541677432,2.5649493574615367,4.48863636973214,0.9924,3.56,0.598836501088704,2.631888840136646,8,6.449999999999999,0.22314355131420976,0.13636363636363635,2.947591898226056,2
9.5,0.37,0.52,1.0986122886681098,0.0788111804242897,1.9459101490553132,3.295836866004329,0.998,3.18,0.412109650826833,2.3513752571634776,5,9.87,0.19105523676270922,0.23076923076923078,2.995732273553991,1
8.4,0.665,0.61,1.0986122886681098,0.10616019582839055,2.6390573296152584,4.564348191467836,0.997,3.16,0.43178241642553783,2.312535423847214,5,9.065000000000001,0.21357410029805904,0.1368421052631579,2.954910279033736,1
12.349999999999998,0.6,0.65,1.1939224684724346,0.061095099359810875,1.9459101490553132,3.258096538021482,0.9997,3.03,0.4510756193602167,2.388762789235098,5,12.841250000000002,0.16644820763766446,0.24,3.1684242813721024,1
12.0,0.37,0.76,1.6486586255873816,0.0639133257436528,2.0794415416798357,3.6635616461296463,1.0004,3.22,0.4700036292457355,2.6390573296152584,7,12.37,0.3001045924503381,0.18421052631578946,3.7400477406883357,2
6.6,0.735,0.02,2.186051276738094,0.11511280710050457,3.7612001156935624,4.8283137373023015,0.9994,3.47,0.4252677354043441,2.388762789235098,5,7.335,0.39604873584807543,0.5483870967741935,3.7400477406883357,1
11.5,0.59,0.59,1.2809338454620642,0.08342160813907239,2.6390573296152584,3.912023005428146,0.9988,3.18,0.5007752879124893,2.4849066497880004,6,12.09,0.2038277620149182,0.2653061224489796,3.3877743613300146,1
8.7,0.765,0.22,1.1939224684724346,0.06203539091945264,2.302585092994046,3.7612001156935624,0.9963,3.1,0.4382549309311553,2.341805806147327,5,9.465,0.2345722471378325,0.21428571428571427,3.1188344706879745,1
7.7,0.26,0.3,0.9932517730102833,0.0573250666192694,3.044522437723423,3.6635616461296463,0.9949,3.29,0.3852624007906449,2.468099531471619,6,7.96,0.19948936041632004,0.5263157894736842,2.963209081848431,1
12.2,0.48,0.54,1.2809338454620642,0.08157998699242287,2.995732273553991,4.174387269895637,1.0,3.1,0.4762341789963716,2.4423470353692043,6,12.68,0.19319122903085853,0.296875,3.342861804649192,1
11.4,0.6,0.49,1.308332819650179,0.08157998699242287,2.3978952727983707,3.7376696182833684,0.9994,3.15,0.48858001481867097,2.4423470353692043,6,12.0,0.21256144198367283,0.24390243902439024,3.3792925462741055,1
7.7,0.69,0.05,1.308332819650179,0.07232066157962612,2.772588722239781,3.332204510175204,0.9974,3.26,0.4762341789963716,2.312535423847214,5,8.39,0.3005854772876888,0.5555555555555556,3.2414197893030954,1
8.7,0.31,0.46,0.8754687373538999,0.0573250666192694,2.4849066497880004,3.258096538021482,0.9966,3.36,0.5653138090500605,2.4069451083182885,6,9.01,0.14921239818667573,0.44,2.7173402480093025,1
9.8,0.44,0.47,1.252762968495368,0.061095099359810875,2.302585092994046,3.367295829986474,0.9981,3.24,0.5007752879124893,2.468099531471619,6,10.24,0.2272168767018456,0.32142857142857145,3.332204510175204,1
12.0,0.39,0.66,1.3862943611198906,0.08892620919440151,2.5649493574615367,3.4339872044851463,0.9996,3.18,0.48858001481867097,2.468099531471619,7,12.39,0.22314355131420976,0.4,3.508555899982655,2
10.4,0.34,0.58,1.547562508716013,0.16041672140590468,1.9459101490553132,2.833213344056216,0.997,3.19,0.5306282510621704,2.509599262378372,6,10.74,0.3043689912367956,0.375,3.7400477406883357,1
12.349999999999998,0.46,0.49,1.7047480922384253,0.06765864847381481,3.295836866004329,3.912023005428146,0.9981,3.05,0.4510756193602167,2.3608540011180215,4,12.841250000000002,0.3074846997479606,0.5306122448979592,3.7400477406883357,0
9.0,0.43,0.34,1.252762968495368,0.07696104113612832,3.295836866004329,4.465908118654584,0.9987,3.38,0.4824261492442927,2.3513752571634776,6,9.43,0.24512245803298502,0.3023255813953488,3.2088254890146994,1
9.1,0.45,0.35,1.2237754316221157,0.07696104113612832,3.1780538303479458,4.3694478524670215,0.9987,3.38,0.4824261492442927,2.3513752571634776,5,9.549999999999999,0.23407262184640004,0.2948717948717949,3.169685580677429,1
7.1,0.735,0.16,1.0647107369924282,0.09531017980432487,2.772588722239781,4.356708826689592,0.9966,3.27,0.49469624183610705,2.33214389523559,5,7.835,0.23712979328894962,0.19480519480519481,2.9269179575536315,1
9.9,0.4,0.53,2.0412203288596382,0.0925791812930931,1.9459101490553132,2.995732273553991,0.9986,3.27,0.598836501088704,2.5416019934645457,7,10.3,0.39604873584807543,0.3157894736842105,3.7400477406883357,2
8.8,0.52,0.34,1.308332819650179,0.08342160813907239,3.2188758248682006,4.812184355372417,0.9982,3.26,0.4762341789963716,2.3513752571634776,5,9.32,0.2675953138850436,0.19672131147540983,3.282789150611854,1
8.6,0.725,0.24,2.028148247292285,0.11064652008706356,3.4657359027997265,4.832305758571839,1.00115,3.32,0.7275486072772778,2.33214389523559,5,9.325,0.39604873584807543,0.23134328358208955,3.7400477406883357,1
10.6,0.48,0.64,1.1631508098056809,0.10526051065749295,1.9459101490553132,3.044522437723423,0.997,3.26,0.5068176023684519,2.5416019934645457,6,11.08,0.18859116980755006,0.3,3.2861605716737974,1
7.0,0.58,0.12,1.0647107369924282,0.08709470685093376,3.5553480614894135,4.8283137373023015,0.9956,3.44,0.3920420877760237,2.4423470353692043,5,7.58,0.24014112768278084,0.27419354838709675,3.0421386463681466,1
11.9,0.38,0.51,1.0986122886681098,0.11422114409002286,2.0794415416798357,3.044522437723423,0.9996,3.24,0.5653138090500605,2.4336133554004498,6,12.280000000000001,0.15535044001916237,0.35,3.0819099697950434,1
6.8,0.77,0.0,1.0296194171811583,0.0639133257436528,3.5553480614894135,3.970291913552122,0.9976,3.62,0.5187937934151676,2.388762789235098,5,7.57,0.23483959107740104,0.6538461538461539,2.9349201341572337,1
9.5,0.56,0.33,1.2237754316221157,0.08525984395082342,3.58351893845611,4.219507705176107,0.9972,3.28,0.5481214085096876,2.5494451709255714,7,10.06,0.22524660151098855,0.5223880597014925,3.3782698770184507,2
6.6,0.84,0.03,1.1939224684724346,0.0573250666192694,3.4965075614664802,3.8918202981106265,0.9952,3.52,0.44468582126144574,2.5877640352277083,7,7.4399999999999995,0.2989816277057143,0.6666666666666666,3.377246160839642,2
7.7,0.96,0.2,1.0986122886681098,0.045928931888399804,2.772588722239781,4.110873864173311,0.9955,3.36,0.36464311358790924,2.4765384001174837,5,8.66,0.23090555664969895,0.25,3.126760535960395,1
10.5,0.24,0.47,1.1314021114911006,0.0639133257436528,1.9459101490553132,3.2188758248682006,0.9978,3.15,0.6418538861723948,2.4849066497880004,7,10.74,0.18232155679395465,0.25,3.1822118404966093,2
6.4,0.67,0.08,1.1314021114911006,0.04401688541677432,2.995732273553991,3.8918202981106265,0.9949,3.49,0.3987761199573678,2.517696472610991,6,7.07,0.2837681731306446,0.3958333333333333,3.2164729402518906,1
9.5,0.78,0.22,1.0647107369924282,0.07417939817425151,1.9459101490553132,3.4965075614664802,0.9988,3.26,0.44468582126144574,2.451005098112319,6,10.28,0.18232155679395462,0.1875,3.0511669804420913,1
9.1,0.52,0.33,0.8754687373538999,0.06765864847381481,2.302585092994046,3.4339872044851463,0.9978,3.24,0.4700036292457355,2.33214389523559,5,9.62,0.13353139262452263,0.3,2.5718485799218085,1
12.349999999999998,0.84,0.63,1.2237754316221157,0.08434114843375087,2.6390573296152584,3.58351893845611,0.9997,3.1,0.4700036292457355,2.4336133554004498,6,12.841250000000002,0.1718502569266592,0.37142857142857144,3.2565568918358894,1
7.8,0.55,0.35,1.1631508098056809,0.07138999608667294,3.091042453358316,4.204692619390966,0.9974,3.25,0.44468582126144574,2.322387720290225,5,8.35,0.24846135929849966,0.3181818181818182,3.055886196373738,1
11.9,0.37,0.69,1.1939224684724346,0.07510747248680541,2.5649493574615367,3.2188758248682006,0.9958,3.0,0.5007752879124893,2.624668592163159,6,12.27,0.17670356448973132,0.5,3.415757532993485,1
12.3,0.39,0.63,1.1939224684724346,0.08709470685093376,1.9459101490553132,2.9444389791664403,1.0004,3.16,0.3987761199573678,2.3513752571634776,5,12.690000000000001,0.17142226633591892,0.3333333333333333,3.128951117340214,1
10.4,0.41,0.55,1.4350845252893227,0.07325046173959267,3.1354942159291497,4.007333185232471,0.9996,3.15,0.636576829071551,2.388762789235098,6,10.81,0.26826398659467937,0.4074074074074074,3.486763269991802,1
8.0,0.67,0.3,1.0986122886681098,0.058268908123975775,3.6635616461296463,4.143134726391533,0.9958,3.26,0.44468582126144574,2.4159137783010487,6,8.67,0.22314355131420976,0.6129032258064516,3.0633909220278057,1
11.1,0.45,0.73,1.4350845252893227,0.0639133257436528,1.9459101490553132,3.1354942159291497,0.9986,3.17,0.5068176023684519,2.501435951739211,6,11.549999999999999,0.25331442894757317,0.2727272727272727,3.606584211387106,1
7.0,0.62,0.18,0.9162907318741551,0.06015392281974709,2.0794415416798357,3.9318256327243257,0.9951,3.08,0.4700036292457355,2.33214389523559,5,7.62,0.19415601444095745,0.14,2.7047112998366956,1
12.349999999999998,0.31,0.72,1.1631508098056809,0.06952606264861023,1.9459101490553132,3.4011973816621555,0.9987,2.925,0.598836501088704,2.379546134130174,8,12.841250000000002,0.1609303668126371,0.20689655172413793,3.1161784266298582,2
11.9,0.4,0.65,1.1474024528375417,0.0657877405380031,2.0794415416798357,3.332204510175204,0.9988,3.06,0.5187937934151676,2.509599262378372,6,12.3,0.16608399566227106,0.25925925925925924,3.2306067477438996,1
12.349999999999998,0.685,0.76,1.547562508716013,0.09531017980432487,1.9459101490553132,3.784189633918261,1.00115,2.95,0.5187937934151676,2.501435951739211,7,12.841250000000002,0.2128341816553485,0.13953488372093023,3.7400477406883357,2
10.0,0.44,0.49,1.308332819650179,0.07417939817425151,2.4849066497880004,2.995732273553991,0.9963,3.23,0.48858001481867097,2.533696813957432,7,10.44,0.23901690047049992,0.5789473684210527,3.4756862336528944,2
5.3,0.57,0.01,0.9932517730102833,0.05259245011917058,1.791759469228055,3.332204510175204,0.9934,3.57,0.6097655716208943,2.6026896854443837,7,5.87,0.27820332849723717,0.18518518518518517,3.1023420086122493,2
9.5,0.735,0.1,1.1314021114911006,0.0760346862759976,1.9459101490553132,3.4657359027997265,0.9986,3.23,0.44468582126144574,2.4069451083182885,6,10.235,0.19971329950582384,0.1935483870967742,3.100542637906336,1
12.349999999999998,0.38,0.6,1.2809338454620642,0.07788653865707122,3.4657359027997265,4.290459441148391,0.9996,3.1,0.5481214085096876,2.4423470353692043,5,12.841250000000002,0.18896609951262322,0.4305555555555556,3.342861804649192,1
9.3,0.48,0.29,1.1314021114911006,0.11955923505763925,1.9459101490553132,2.833213344056216,0.9968,3.22,0.5423242908253617,2.501435951739211,5,9.780000000000001,0.20359895524123953,0.375,3.1994891110680106,1
8.6,0.53,0.22,1.0986122886681098,0.09531017980432487,2.0794415416798357,3.332204510175204,0.9967,3.2,0.44468582126144574,2.4159137783010487,6,9.129999999999999,0.20909179785855941,0.25925925925925924,3.0633909220278057,1
11.9,0.39,0.69,1.33500106673234,0.09075436326846414,2.8903717578961645,3.58351893845611,0.9994,3.1,0.4762341789963716,2.468099531471619,6,12.290000000000001,0.2113090936672069,0.4857142857142857,3.441699324971485,1
8.4,0.37,0.53,1.0296194171811583,0.31365678962397653,2.302585092994046,3.295836866004329,0.9979,3.06,0.7227059828014898,2.312535423847214,6,8.77,0.19415601444095745,0.34615384615384615,2.8553201198372458,1
6.8,0.56,0.03,0.9932517730102833,0.08065790301745447,2.9444389791664403,3.58351893845611,0.9968,3.44,0.48858001481867097,2.3978952727983707,6,7.359999999999999,0.22314355131420976,0.5142857142857142,2.8903717578961645,1
10.4,0.33,0.63,1.33500106673234,0.08065790301745447,1.791759469228055,3.1354942159291497,0.9998,3.26,0.5538851132264376,2.501435951739211,7,10.73,0.23841102344499818,0.22727272727272727,3.4769230921902907,2
7.0,0.23,0.4,0.9555114450274363,0.061095099359810875,3.091042453358316,4.219507705176107,0.9952,3.5,0.48858001481867097,2.4932054526026954,5,7.23,0.20585205420414876,0.31343283582089554,2.9317269435780786,1
11.3,0.62,0.67,1.824549292051046,0.08250122151174369,1.9459101490553132,2.995732273553991,0.9988,3.22,0.5247285289349821,2.667228206581955,8,11.92,0.37855765518824,0.3157894736842105,3.7400477406883357,2
